"","price","dateoftransfer","yearchi","tfarea","laua","ldnm","RGN11NM"
"1169",165000,2009-06-26,2009,85,"E07000177","Cherwell","South East"
"1170",175000,2009-12-17,2009,77.78,"E07000177","Cherwell","South East"
"1171",158000,2009-06-04,2009,59,"E07000177","Cherwell","South East"
"1172",197500,2009-01-08,2009,73.2,"E07000177","Cherwell","South East"
"1173",177500,2009-10-30,2009,114.42,"E07000177","Cherwell","South East"
"1174",112000,2009-11-06,2009,47.35,"E07000177","Cherwell","South East"
"1175",309000,2009-10-13,2009,136,"E07000177","Cherwell","South East"
"1176",165000,2009-10-09,2009,78.6,"E07000177","Cherwell","South East"
"1177",155000,2009-08-28,2009,59.68,"E07000177","Cherwell","South East"
"1178",310000,2009-11-27,2009,136.23,"E07000177","Cherwell","South East"
"1179",250000,2009-12-23,2009,47.7,"E07000177","Cherwell","South East"
"1180",135000,2009-10-30,2009,41.6,"E07000177","Cherwell","South East"
"1181",185000,2009-04-30,2009,81.24,"E07000177","Cherwell","South East"
"1182",107500,2009-06-26,2009,94.08,"E07000177","Cherwell","South East"
"1183",165000,2009-10-30,2009,74.6,"E07000177","Cherwell","South East"
"1184",141000,2009-01-28,2009,68,"E07000177","Cherwell","South East"
"1185",235000,2009-03-20,2009,113.42,"E07000177","Cherwell","South East"
"1186",155000,2009-12-08,2009,54.6,"E07000177","Cherwell","South East"
"1187",120000,2009-12-07,2009,73,"E07000177","Cherwell","South East"
"1188",295000,2009-12-04,2009,78.56,"E07000177","Cherwell","South East"
"1189",134700,2009-04-09,2009,85.8,"E07000177","Cherwell","South East"
"1190",306000,2009-09-18,2009,129.78,"E07000177","Cherwell","South East"
"1191",151000,2009-06-01,2009,58,"E07000177","Cherwell","South East"
"1192",4e+05,2009-08-21,2009,120.5,"E07000177","Cherwell","South East"
"1193",194000,2009-08-20,2009,77.22,"E07000177","Cherwell","South East"
"1194",245000,2009-12-04,2009,106.1,"E07000177","Cherwell","South East"
"1195",123000,2009-11-06,2009,42,"E07000177","Cherwell","South East"
"1196",169950,2009-12-01,2009,51.5,"E07000177","Cherwell","South East"
"1197",610000,2009-08-14,2009,153.28,"E07000177","Cherwell","South East"
"1198",246500,2009-11-13,2009,135.78,"E07000177","Cherwell","South East"
"1199",330000,2009-04-08,2009,143.89,"E07000177","Cherwell","South East"
"1200",157500,2009-01-09,2009,99.72,"E07000177","Cherwell","South East"
"1201",175000,2009-07-28,2009,90,"E07000177","Cherwell","South East"
"1202",415000,2009-09-25,2009,136,"E07000177","Cherwell","South East"
"1203",133000,2009-06-30,2009,59.08,"E07000177","Cherwell","South East"
"1204",186000,2009-01-30,2009,152.4,"E07000177","Cherwell","South East"
"1205",174950,2009-10-08,2009,69.39,"E07000177","Cherwell","South East"
"1206",235000,2009-05-15,2009,104.3,"E07000177","Cherwell","South East"
"1207",250000,2009-03-24,2009,125,"E07000177","Cherwell","South East"
"1208",250000,2009-07-24,2009,87,"E07000177","Cherwell","South East"
"1209",130000,2009-10-06,2009,43.74,"E07000177","Cherwell","South East"
"1210",162000,2009-01-23,2009,96,"E07000177","Cherwell","South East"
"1211",164000,2009-12-18,2009,65.97,"E07000177","Cherwell","South East"
"1212",227000,2009-08-28,2009,114.214,"E07000177","Cherwell","South East"
"1213",260000,2009-08-17,2009,95.75,"E07000177","Cherwell","South East"
"1214",162500,2009-04-17,2009,67.2,"E07000177","Cherwell","South East"
"1215",155000,2009-10-22,2009,53.72,"E07000177","Cherwell","South East"
"1216",155000,2009-06-22,2009,83.84,"E07000177","Cherwell","South East"
"1217",215000,2009-07-30,2009,88,"E07000177","Cherwell","South East"
"1218",405000,2009-09-03,2009,192.33,"E07000177","Cherwell","South East"
"1219",125000,2009-12-10,2009,41.8,"E07000177","Cherwell","South East"
"1220",149950,2009-07-13,2009,55.48,"E07000177","Cherwell","South East"
"1221",207500,2009-02-13,2009,106.4,"E07000177","Cherwell","South East"
"1222",250000,2009-12-18,2009,106,"E07000177","Cherwell","South East"
"1223",215000,2009-12-04,2009,99.3,"E07000177","Cherwell","South East"
"1224",255000,2009-11-27,2009,61.2,"E07000177","Cherwell","South East"
"1225",242500,2009-08-19,2009,89.27,"E07000177","Cherwell","South East"
"1226",125000,2009-09-14,2009,84,"E07000177","Cherwell","South East"
"1227",525000,2009-12-18,2009,145,"E07000177","Cherwell","South East"
"1228",230000,2009-12-11,2009,64.39,"E07000177","Cherwell","South East"
"1229",130000,2009-09-30,2009,91.63,"E07000177","Cherwell","South East"
"1230",195000,2009-10-09,2009,84.8,"E07000177","Cherwell","South East"
"1231",220000,2009-09-18,2009,81.34,"E07000177","Cherwell","South East"
"1232",257500,2009-09-25,2009,97.71,"E07000177","Cherwell","South East"
"1233",215000,2009-07-24,2009,89.2,"E07000177","Cherwell","South East"
"1234",139950,2009-07-10,2009,57.51,"E07000177","Cherwell","South East"
"1235",116500,2009-07-21,2009,89,"E07000177","Cherwell","South East"
"1236",185000,2009-07-16,2009,87.02,"E07000177","Cherwell","South East"
"1237",2e+05,2009-03-27,2009,140.49,"E07000177","Cherwell","South East"
"1238",233000,2009-09-17,2009,114.81,"E07000177","Cherwell","South East"
"1239",592000,2009-02-16,2009,175,"E07000177","Cherwell","South East"
"1240",191000,2009-07-29,2009,69.72,"E07000177","Cherwell","South East"
"1241",308000,2009-12-04,2009,85.05,"E07000177","Cherwell","South East"
"1242",3e+05,2009-06-26,2009,114.14,"E07000177","Cherwell","South East"
"1243",89000,2009-03-31,2009,81.77,"E07000177","Cherwell","South East"
"1244",370000,2009-08-21,2009,141.06,"E07000177","Cherwell","South East"
"1245",195000,2009-12-11,2009,80.34,"E07000177","Cherwell","South East"
"1246",155000,2009-06-19,2009,65,"E07000177","Cherwell","South East"
"1247",355000,2009-04-10,2009,104.8,"E07000177","Cherwell","South East"
"1248",175000,2009-12-18,2009,96,"E07000177","Cherwell","South East"
"1249",142000,2009-08-28,2009,112.8,"E07000177","Cherwell","South East"
"1250",107950,2009-06-17,2009,84.8,"E07000177","Cherwell","South East"
"1251",189000,2009-04-03,2009,93.82,"E07000177","Cherwell","South East"
"1252",132000,2009-08-28,2009,58.15,"E07000177","Cherwell","South East"
"1253",120000,2009-07-20,2009,82.96,"E07000177","Cherwell","South East"
"1254",220000,2009-09-10,2009,81.3,"E07000177","Cherwell","South East"
"1255",160000,2009-05-13,2009,55,"E07000177","Cherwell","South East"
"1256",475000,2009-07-03,2009,165,"E07000177","Cherwell","South East"
"1257",165000,2009-08-13,2009,93.8,"E07000177","Cherwell","South East"
"1258",150000,2009-04-21,2009,82,"E07000177","Cherwell","South East"
"1259",335000,2009-08-05,2009,158.1,"E07000177","Cherwell","South East"
"1260",140000,2009-05-22,2009,61.98,"E07000177","Cherwell","South East"
"1261",640000,2009-03-27,2009,268.01,"E07000177","Cherwell","South East"
"1262",168000,2009-11-25,2009,86.77,"E07000177","Cherwell","South East"
"1263",2e+05,2009-10-06,2009,82.25,"E07000177","Cherwell","South East"
"1264",144000,2009-06-19,2009,54.4,"E07000177","Cherwell","South East"
"1265",163000,2009-10-02,2009,66.64,"E07000177","Cherwell","South East"
"1266",160000,2009-12-11,2009,54.2,"E07000177","Cherwell","South East"
"1267",194000,2009-05-29,2009,93.32,"E07000177","Cherwell","South East"
"1268",535000,2009-08-19,2009,192.5,"E07000177","Cherwell","South East"
"1269",250000,2009-09-18,2009,90.8,"E07000177","Cherwell","South East"
"1270",360000,2009-07-07,2009,133.2,"E07000177","Cherwell","South East"
"1271",174000,2009-07-03,2009,60.85,"E07000177","Cherwell","South East"
"1272",135000,2009-03-16,2009,100.1,"E07000177","Cherwell","South East"
"1273",215000,2009-08-28,2009,65.44,"E07000177","Cherwell","South East"
"1274",159500,2009-05-29,2009,85.24,"E07000177","Cherwell","South East"
"1275",220000,2009-06-22,2009,113.29,"E07000177","Cherwell","South East"
"1276",158000,2009-09-24,2009,78,"E07000177","Cherwell","South East"
"1277",130000,2009-03-13,2009,77,"E07000177","Cherwell","South East"
"1278",290000,2009-09-11,2009,147.4,"E07000177","Cherwell","South East"
"1279",218000,2009-10-05,2009,98.28,"E07000177","Cherwell","South East"
"1280",199000,2009-04-07,2009,100.14,"E07000177","Cherwell","South East"
"1281",205000,2009-06-26,2009,76.05,"E07000177","Cherwell","South East"
"1282",172999,2009-01-23,2009,52,"E07000177","Cherwell","South East"
"1283",285000,2009-11-12,2009,107.03,"E07000177","Cherwell","South East"
"1284",425000,2009-05-26,2009,157.89,"E07000177","Cherwell","South East"
"1285",410000,2009-11-02,2009,164,"E07000177","Cherwell","South East"
"1286",215000,2009-09-30,2009,77,"E07000177","Cherwell","South East"
"1287",170000,2009-11-23,2009,87.03,"E07000177","Cherwell","South East"
"1288",175000,2009-11-16,2009,62.9,"E07000177","Cherwell","South East"
"1289",370000,2009-04-24,2009,126.35,"E07000177","Cherwell","South East"
"1290",302500,2009-06-26,2009,119.5,"E07000177","Cherwell","South East"
"1291",205000,2009-05-01,2009,101.26,"E07000177","Cherwell","South East"
"1292",138000,2009-12-21,2009,82.08,"E07000177","Cherwell","South East"
"1293",156500,2009-10-02,2009,82.32,"E07000177","Cherwell","South East"
"1294",320000,2009-11-05,2009,154.51,"E07000177","Cherwell","South East"
"1295",190000,2009-04-09,2009,61,"E07000177","Cherwell","South East"
"1296",147500,2009-12-23,2009,56.04,"E07000177","Cherwell","South East"
"1297",249950,2009-11-26,2009,145.86,"E07000177","Cherwell","South East"
"1298",317000,2009-11-12,2009,107.2,"E07000177","Cherwell","South East"
"1299",183000,2009-10-05,2009,82.59,"E07000177","Cherwell","South East"
"1300",270000,2009-06-25,2009,81.18,"E07000177","Cherwell","South East"
"1301",140000,2009-04-09,2009,64,"E07000177","Cherwell","South East"
"1302",234000,2009-08-17,2009,120.62,"E07000177","Cherwell","South East"
"1303",215000,2009-08-14,2009,86.4,"E07000177","Cherwell","South East"
"1304",203500,2009-09-04,2009,109.4,"E07000177","Cherwell","South East"
"1305",370000,2009-08-05,2009,141.04,"E07000177","Cherwell","South East"
"1306",145000,2009-10-26,2009,61.4,"E07000177","Cherwell","South East"
"1307",160000,2009-07-28,2009,52.94,"E07000177","Cherwell","South East"
"1308",2e+05,2009-01-06,2009,95.32,"E07000177","Cherwell","South East"
"1309",167500,2009-11-19,2009,73.8,"E07000177","Cherwell","South East"
"1310",139000,2009-12-21,2009,43.79,"E07000177","Cherwell","South East"
"1311",295000,2009-04-30,2009,152.03,"E07000177","Cherwell","South East"
"1312",169995,2009-04-08,2009,89,"E07000177","Cherwell","South East"
"1313",120000,2009-07-06,2009,39.49,"E07000177","Cherwell","South East"
"1314",127000,2009-03-03,2009,53.8,"E07000177","Cherwell","South East"
"1315",163000,2009-08-21,2009,90.24,"E07000177","Cherwell","South East"
"1316",107000,2009-09-18,2009,39.78,"E07000177","Cherwell","South East"
"1317",180000,2009-03-27,2009,84,"E07000177","Cherwell","South East"
"1318",170000,2009-08-21,2009,85.4,"E07000177","Cherwell","South East"
"1319",163000,2009-06-05,2009,90.57,"E07000177","Cherwell","South East"
"1320",435000,2009-08-26,2009,139.22,"E07000177","Cherwell","South East"
"1321",137000,2009-07-17,2009,56.65,"E07000177","Cherwell","South East"
"1322",190000,2009-12-01,2009,140.95,"E07000177","Cherwell","South East"
"1323",225000,2009-03-20,2009,95.04,"E07000177","Cherwell","South East"
"1324",127500,2009-08-28,2009,41.86,"E07000177","Cherwell","South East"
"1325",403000,2009-11-06,2009,83,"E07000177","Cherwell","South East"
"1326",242000,2009-01-30,2009,128.98,"E07000177","Cherwell","South East"
"1327",165000,2009-05-29,2009,73.05,"E07000177","Cherwell","South East"
"1328",155000,2009-05-08,2009,72.8,"E07000177","Cherwell","South East"
"1329",147000,2009-10-09,2009,60.88,"E07000177","Cherwell","South East"
"1330",115200,2009-04-07,2009,51.61,"E07000177","Cherwell","South East"
"1331",134995,2009-06-04,2009,98.42,"E07000177","Cherwell","South East"
"1332",178000,2009-02-06,2009,57.45,"E07000177","Cherwell","South East"
"1333",235000,2009-08-03,2009,135.32,"E07000177","Cherwell","South East"
"1334",230000,2009-04-01,2009,114.8,"E07000177","Cherwell","South East"
"1335",163000,2009-11-03,2009,61.98,"E07000177","Cherwell","South East"
"1336",142000,2009-12-11,2009,62.7,"E07000177","Cherwell","South East"
"1337",250000,2009-07-31,2009,92.4,"E07000177","Cherwell","South East"
"1338",142500,2009-08-07,2009,90.38,"E07000177","Cherwell","South East"
"1339",241100,2009-12-22,2009,133.6,"E07000177","Cherwell","South East"
"1340",164000,2009-09-29,2009,63.37,"E07000177","Cherwell","South East"
"1341",87500,2009-11-27,2009,54,"E07000177","Cherwell","South East"
"1342",820000,2009-06-30,2009,160.8,"E07000177","Cherwell","South East"
"1343",153500,2009-04-29,2009,95.2,"E07000177","Cherwell","South East"
"1344",115000,2009-09-18,2009,77.56,"E07000177","Cherwell","South East"
"1345",180000,2009-09-04,2009,77.1,"E07000177","Cherwell","South East"
"1346",332000,2009-07-24,2009,133,"E07000177","Cherwell","South East"
"1347",230000,2009-11-12,2009,112.2,"E07000177","Cherwell","South East"
"1348",217000,2009-11-27,2009,123,"E07000177","Cherwell","South East"
"1349",149950,2009-02-10,2009,58.52,"E07000177","Cherwell","South East"
"1350",160000,2009-10-05,2009,59.28,"E07000177","Cherwell","South East"
"1351",2e+05,2009-05-29,2009,78.92,"E07000177","Cherwell","South East"
"1352",116000,2009-08-28,2009,52,"E07000177","Cherwell","South East"
"1353",374000,2009-09-07,2009,129.55,"E07000177","Cherwell","South East"
"1354",170000,2009-04-01,2009,77.39,"E07000177","Cherwell","South East"
"1355",160000,2009-12-23,2009,54,"E07000177","Cherwell","South East"
"1356",151250,2009-10-16,2009,78.8,"E07000177","Cherwell","South East"
"1357",174950,2009-03-20,2009,85.47,"E07000177","Cherwell","South East"
"1358",313500,2009-02-17,2009,86,"E07000177","Cherwell","South East"
"1359",221000,2009-08-21,2009,92.607,"E07000177","Cherwell","South East"
"1360",135000,2009-07-31,2009,94.8,"E07000177","Cherwell","South East"
"1361",3e+05,2009-11-27,2009,141,"E07000177","Cherwell","South East"
"1362",249950,2009-09-04,2009,90.04,"E07000177","Cherwell","South East"
"1363",190000,2009-06-05,2009,77.42,"E07000177","Cherwell","South East"
"1364",195000,2009-01-23,2009,107.2,"E07000177","Cherwell","South East"
"1365",217000,2009-09-02,2009,67.24,"E07000177","Cherwell","South East"
"1366",193000,2009-10-15,2009,113.44,"E07000177","Cherwell","South East"
"1367",165000,2009-05-22,2009,73.78,"E07000177","Cherwell","South East"
"1368",145000,2009-11-27,2009,44.56,"E07000177","Cherwell","South East"
"1369",265000,2009-03-09,2009,125.35,"E07000177","Cherwell","South East"
"1370",3e+05,2009-10-19,2009,159.53,"E07000177","Cherwell","South East"
"1371",120000,2009-12-04,2009,50.56,"E07000177","Cherwell","South East"
"1372",175000,2009-09-30,2009,60,"E07000177","Cherwell","South East"
"1373",260000,2009-11-20,2009,119.25,"E07000177","Cherwell","South East"
"1374",250000,2009-07-07,2009,119.25,"E07000177","Cherwell","South East"
"1375",283000,2009-11-25,2009,127.45,"E07000177","Cherwell","South East"
"1376",195000,2009-10-26,2009,80,"E07000177","Cherwell","South East"
"1377",130000,2009-05-01,2009,82.6,"E07000177","Cherwell","South East"
"1378",327500,2009-06-30,2009,112.8,"E07000177","Cherwell","South East"
"1379",270000,2009-02-23,2009,101.59,"E07000177","Cherwell","South East"
"1380",98000,2009-06-23,2009,58,"E07000177","Cherwell","South East"
"1381",172000,2009-11-16,2009,106.37,"E07000177","Cherwell","South East"
"1382",185000,2009-02-13,2009,94.62,"E07000177","Cherwell","South East"
"1383",1e+05,2009-01-16,2009,44,"E07000177","Cherwell","South East"
"1384",139000,2009-05-20,2009,78,"E07000177","Cherwell","South East"
"1385",325000,2009-01-30,2009,144.95,"E07000177","Cherwell","South East"
"1386",165000,2009-10-30,2009,54.24,"E07000177","Cherwell","South East"
"1387",162000,2009-12-16,2009,53.2,"E07000177","Cherwell","South East"
"1388",249950,2009-06-22,2009,102.34,"E07000177","Cherwell","South East"
"1389",317500,2009-07-13,2009,118.73,"E07000177","Cherwell","South East"
"1390",110000,2009-05-29,2009,83.22,"E07000177","Cherwell","South East"
"1391",224000,2009-07-24,2009,90.075,"E07000177","Cherwell","South East"
"1392",66500,2009-10-14,2009,37.45,"E07000177","Cherwell","South East"
"1393",132000,2009-07-17,2009,72.01,"E07000177","Cherwell","South East"
"1394",153000,2009-08-28,2009,75,"E07000177","Cherwell","South East"
"1395",217500,2009-10-08,2009,51.3,"E07000177","Cherwell","South East"
"1396",195000,2009-08-07,2009,81.36,"E07000177","Cherwell","South East"
"1397",240000,2009-04-20,2009,143.82,"E07000177","Cherwell","South East"
"1398",225000,2009-09-29,2009,164.67,"E07000177","Cherwell","South East"
"1399",220000,2009-04-03,2009,135,"E07000177","Cherwell","South East"
"1400",392500,2009-12-16,2009,97.24,"E07000177","Cherwell","South East"
"1401",109000,2009-11-02,2009,36.26,"E07000177","Cherwell","South East"
"1402",167000,2009-12-15,2009,54.62,"E07000177","Cherwell","South East"
"1403",410000,2009-11-20,2009,137.8,"E07000177","Cherwell","South East"
"1404",320000,2009-03-27,2009,79.11,"E07000177","Cherwell","South East"
"1405",90000,2009-10-30,2009,81.44,"E07000177","Cherwell","South East"
"1406",290000,2009-03-20,2009,144.88,"E07000177","Cherwell","South East"
"1407",2e+05,2009-08-21,2009,95.4,"E07000177","Cherwell","South East"
"1408",152500,2009-12-07,2009,54.2,"E07000177","Cherwell","South East"
"1409",124000,2009-11-23,2009,63.8,"E07000177","Cherwell","South East"
"1410",119000,2009-03-27,2009,53.82,"E07000177","Cherwell","South East"
"1411",120000,2009-01-13,2009,41.78,"E07000177","Cherwell","South East"
"1412",153000,2009-11-20,2009,59.46,"E07000177","Cherwell","South East"
"1413",140000,2009-08-04,2009,87.2,"E07000177","Cherwell","South East"
"1414",126300,2009-03-13,2009,91.4,"E07000177","Cherwell","South East"
"1415",152000,2009-12-23,2009,85.5,"E07000177","Cherwell","South East"
"1416",110000,2009-10-08,2009,51,"E07000177","Cherwell","South East"
"1417",123500,2009-09-04,2009,72,"E07000177","Cherwell","South East"
"1418",7e+05,2009-02-16,2009,213,"E07000177","Cherwell","South East"
"1419",180000,2009-11-20,2009,80.4,"E07000177","Cherwell","South East"
"1420",174995,2009-12-11,2009,79.8,"E07000177","Cherwell","South East"
"1421",210000,2009-05-29,2009,82,"E07000177","Cherwell","South East"
"1422",140000,2009-12-23,2009,55,"E07000177","Cherwell","South East"
"1423",148000,2009-08-21,2009,59.37,"E07000177","Cherwell","South East"
"1424",205000,2009-10-02,2009,71.6,"E07000177","Cherwell","South East"
"1425",175000,2009-09-04,2009,59.8,"E07000177","Cherwell","South East"
"1426",190000,2009-06-29,2009,109,"E07000177","Cherwell","South East"
"1427",165750,2009-05-08,2009,82.17,"E07000177","Cherwell","South East"
"1428",335000,2009-08-21,2009,134.2,"E07000177","Cherwell","South East"
"1429",185000,2009-07-13,2009,117.8,"E07000177","Cherwell","South East"
"1430",380000,2009-04-09,2009,161.28,"E07000177","Cherwell","South East"
"1431",115500,2009-10-02,2009,78.2,"E07000177","Cherwell","South East"
"1432",158800,2009-11-09,2009,60.72,"E07000177","Cherwell","South East"
"1433",865000,2009-04-02,2009,240.67,"E07000177","Cherwell","South East"
"1434",213000,2009-11-18,2009,80.2,"E07000177","Cherwell","South East"
"1435",180000,2009-06-02,2009,80,"E07000177","Cherwell","South East"
"1436",120000,2009-11-27,2009,40.5,"E07000177","Cherwell","South East"
"1437",165000,2009-06-30,2009,54.1,"E07000177","Cherwell","South East"
"1438",215000,2009-05-13,2009,88.4,"E07000177","Cherwell","South East"
"1439",175000,2009-12-23,2009,59.76,"E07000177","Cherwell","South East"
"1440",166000,2009-07-20,2009,104,"E07000177","Cherwell","South East"
"1441",127200,2009-10-30,2009,46.2,"E07000177","Cherwell","South East"
"1442",145000,2009-11-27,2009,95.39,"E07000177","Cherwell","South East"
"1443",174500,2009-08-28,2009,70.6,"E07000177","Cherwell","South East"
"1444",130000,2009-03-13,2009,67,"E07000177","Cherwell","South East"
"1445",235000,2009-03-20,2009,180.22,"E07000177","Cherwell","South East"
"1446",425000,2009-08-14,2009,106.9,"E07000177","Cherwell","South East"
"1447",462000,2009-12-02,2009,172,"E07000177","Cherwell","South East"
"1448",250000,2009-06-26,2009,117.3,"E07000177","Cherwell","South East"
"1449",215000,2009-08-28,2009,73.268,"E07000177","Cherwell","South East"
"1450",120000,2009-04-06,2009,37,"E07000177","Cherwell","South East"
"1451",185000,2009-10-09,2009,47.3,"E07000177","Cherwell","South East"
"1452",195000,2009-09-18,2009,86,"E07000177","Cherwell","South East"
"1453",130000,2009-12-23,2009,83.87,"E07000177","Cherwell","South East"
"1454",292000,2009-08-21,2009,97.82,"E07000177","Cherwell","South East"
"1455",199995,2009-10-09,2009,71.2,"E07000177","Cherwell","South East"
"1456",410000,2009-10-23,2009,197.11,"E07000177","Cherwell","South East"
"1457",150000,2009-08-24,2009,60.57,"E07000177","Cherwell","South East"
"1458",175000,2009-10-23,2009,59.14,"E07000177","Cherwell","South East"
"1459",129000,2009-10-23,2009,37.4,"E07000177","Cherwell","South East"
"1460",155000,2009-10-23,2009,54.12,"E07000177","Cherwell","South East"
"1461",230000,2009-09-04,2009,60.88,"E07000177","Cherwell","South East"
"1462",185000,2009-06-19,2009,71.2,"E07000177","Cherwell","South East"
"1463",355000,2009-09-10,2009,142.44,"E07000177","Cherwell","South East"
"1464",129950,2009-10-12,2009,72.15,"E07000177","Cherwell","South East"
"1465",170000,2009-09-18,2009,66.08,"E07000177","Cherwell","South East"
"1466",134000,2009-12-18,2009,71.4,"E07000177","Cherwell","South East"
"1467",2e+05,2009-08-28,2009,89.5,"E07000177","Cherwell","South East"
"1468",2e+05,2009-08-14,2009,91.8,"E07000177","Cherwell","South East"
"1469",340000,2009-11-20,2009,165.25,"E07000177","Cherwell","South East"
"1470",176000,2009-12-03,2009,106.24,"E07000177","Cherwell","South East"
"1471",220000,2009-11-12,2009,100.46,"E07000177","Cherwell","South East"
"1472",220000,2009-05-11,2009,71.2,"E07000177","Cherwell","South East"
"1473",235000,2009-02-27,2009,88.67,"E07000177","Cherwell","South East"
"1474",320000,2009-05-01,2009,108.29,"E07000177","Cherwell","South East"
"1475",123000,2009-09-24,2009,48.97,"E07000177","Cherwell","South East"
"1476",270000,2009-05-07,2009,55.6,"E07000177","Cherwell","South East"
"1477",158000,2009-04-24,2009,79,"E07000177","Cherwell","South East"
"1478",188000,2009-02-27,2009,101.03,"E07000177","Cherwell","South East"
"1479",165000,2009-06-19,2009,54,"E07000177","Cherwell","South East"
"1480",290000,2009-10-23,2009,119.2,"E07000177","Cherwell","South East"
"1481",90000,2009-06-04,2009,80.2,"E07000177","Cherwell","South East"
"1482",171000,2009-10-16,2009,55.01,"E07000177","Cherwell","South East"
"1483",190000,2009-07-21,2009,74.6,"E07000177","Cherwell","South East"
"1484",363000,2009-08-26,2009,141.6,"E07000177","Cherwell","South East"
"1485",118000,2009-04-23,2009,74.6,"E07000177","Cherwell","South East"
"1486",175000,2009-09-28,2009,59.72,"E07000177","Cherwell","South East"
"1487",360000,2009-12-18,2009,138.37,"E07000177","Cherwell","South East"
"1488",178000,2009-07-24,2009,65.8,"E07000177","Cherwell","South East"
"1489",160000,2009-09-11,2009,58.32,"E07000177","Cherwell","South East"
"1490",290000,2009-10-09,2009,114.6,"E07000177","Cherwell","South East"
"1491",140000,2009-03-27,2009,75.98,"E07000177","Cherwell","South East"
"1492",155000,2009-08-28,2009,86.96,"E07000177","Cherwell","South East"
"1493",160000,2009-05-05,2009,80.57,"E07000177","Cherwell","South East"
"1494",140000,2009-11-06,2009,74.36,"E07000177","Cherwell","South East"
"1495",228000,2009-09-25,2009,80,"E07000177","Cherwell","South East"
"1496",295000,2009-11-12,2009,107,"E07000177","Cherwell","South East"
"1497",195931,2009-04-15,2009,81.53,"E07000177","Cherwell","South East"
"1498",250000,2009-12-04,2009,103.98,"E07000177","Cherwell","South East"
"1499",157500,2009-07-02,2009,69.75,"E07000177","Cherwell","South East"
"1500",250000,2009-07-16,2009,104.3,"E07000177","Cherwell","South East"
"1501",295000,2009-05-29,2009,37.94,"E09000001","City of London","London"
"1502",320000,2009-03-06,2009,43.9,"E09000001","City of London","London"
"1503",480000,2009-04-17,2009,69,"E09000001","City of London","London"
"1504",490000,2009-05-28,2009,84.52,"E09000001","City of London","London"
"1505",305000,2009-06-19,2009,35,"E09000001","City of London","London"
"1506",442500,2009-10-09,2009,67.29,"E09000001","City of London","London"
"1507",735000,2009-08-28,2009,117.53,"E09000001","City of London","London"
"1508",470000,2009-06-12,2009,78,"E09000001","City of London","London"
"1509",370000,2009-02-20,2009,64,"E09000001","City of London","London"
"1510",499500,2009-01-19,2009,71.6,"E09000001","City of London","London"
"1511",676000,2009-07-24,2009,94.6,"E09000001","City of London","London"
"1512",460000,2009-08-24,2009,67.22,"E09000001","City of London","London"
"1513",3e+05,2009-08-25,2009,42.71,"E09000001","City of London","London"
"1514",350000,2009-09-07,2009,54.32,"E09000001","City of London","London"
"1515",480000,2009-04-01,2009,77.5,"E09000001","City of London","London"
"1516",470000,2009-09-28,2009,75.81,"E09000001","City of London","London"
"1517",227500,2009-12-15,2009,26.03,"E09000001","City of London","London"
"1518",340000,2009-10-30,2009,45.22,"E09000001","City of London","London"
"1519",260000,2009-03-19,2009,41.45,"E09000001","City of London","London"
"1520",495000,2009-10-28,2009,54.2,"E09000001","City of London","London"
"1521",455000,2009-08-28,2009,68.22,"E09000001","City of London","London"
"1522",340000,2009-07-31,2009,50.1,"E09000001","City of London","London"
"1523",369000,2009-11-17,2009,61.7,"E09000001","City of London","London"
"1524",460000,2009-08-04,2009,65.7,"E09000001","City of London","London"
"1525",610000,2009-11-11,2009,89.54,"E09000001","City of London","London"
"1526",590000,2009-09-28,2009,119.28,"E09000001","City of London","London"
"1527",925000,2009-03-25,2009,127.3,"E09000001","City of London","London"
"1528",265000,2009-05-06,2009,31,"E09000001","City of London","London"
"1529",835000,2009-10-30,2009,104,"E09000001","City of London","London"
"1530",1050000,2009-07-22,2009,102,"E09000001","City of London","London"
"1531",295000,2009-06-02,2009,42,"E09000001","City of London","London"
"1532",377500,2009-08-28,2009,59.9,"E09000001","City of London","London"
"1533",247000,2009-04-22,2009,49.23,"E09000001","City of London","London"
"1534",365000,2009-11-23,2009,46.69,"E09000001","City of London","London"
"1535",499999,2009-05-29,2009,94.27,"E09000001","City of London","London"
"1536",425000,2009-01-30,2009,60.549,"E09000001","City of London","London"
"1537",250000,2009-11-27,2009,61.6,"E09000001","City of London","London"
"1538",250000,2009-09-18,2009,40,"E09000001","City of London","London"
"1539",2e+05,2009-06-30,2009,38.98,"E09000001","City of London","London"
"1540",204388,2009-10-26,2009,27.08,"E09000001","City of London","London"
"1541",325000,2009-12-03,2009,41.7,"E09000001","City of London","London"
"1542",395000,2009-05-19,2009,75,"E09000001","City of London","London"
"1543",695000,2009-08-21,2009,101.49,"E09000001","City of London","London"
"1544",350000,2009-03-05,2009,64,"E09000001","City of London","London"
"1545",295000,2009-08-21,2009,33.9,"E09000001","City of London","London"
"1546",249950,2009-07-01,2009,50.14,"E09000001","City of London","London"
"1547",385000,2009-07-01,2009,64.3,"E09000001","City of London","London"
"1548",485000,2009-09-07,2009,93.22,"E09000001","City of London","London"
"1549",331000,2009-06-24,2009,60.59,"E09000001","City of London","London"
"1550",315000,2009-12-18,2009,47.52,"E09000001","City of London","London"
"1551",467500,2009-12-10,2009,66,"E09000001","City of London","London"
"1552",650000,2009-12-02,2009,92,"E09000001","City of London","London"
